"STATION","NAME","DATE","AWND","DAPR","EVAP","MDPR","MNPN","MXPN","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT06","WT07","WT08"
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-18",,,,,,,,"0.00",,"2",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-19",,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-20",,,,,,,,"0.47",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-21",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-25",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-26",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-27",,,,,,,,"0.30",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-29",,,,,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2016-12-31",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-01",,,,,,,,"0.29",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-02",,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-03",,,,,,,,"0.07","0.4","1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-04",,,,,,,,"0.01","0.2",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-05",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-06",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-08",,,,,,,,"0.33","1.5","1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-09",,,,,,,,"0.82",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-10",,,,,,,,"0.75",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-11",,,,,,,,"0.42","0.9","1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-12",,,,,,,,"0.01",,"1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-13",,,,,,,,"0.00","0.0","1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-14",,,,,,,,"0.00","0.0","1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-15",,,,,,,,"0.00","0.0","1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-16",,,,,,,,"0.00","0.0","1",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-17",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-18",,,,,,,,"0.86",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-19",,,,,,,,"0.43",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-20",,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-21",,,,,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-22",,,,,,,,"0.35",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-23",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-24",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-25",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-26",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-27",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-01-31",,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-01",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-02",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-03",,,,,,,,"0.10",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-04",,,,,,,,"1.35",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-05",,,,,,,,"1.88",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-06",,,,,,,,"1.62",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-07",,,,,,,,"0.44",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-08",,,,,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-09",,,,,,,,"1.39",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-10",,,,,,,,"0.29",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-11",,,,,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-12",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-13",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-14",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-15",,,,,,,,"0.21",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-16",,,,,,,,"1.74",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-17",,,,,,,,"0.41",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-18",,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-19",,,,,,,,"0.47",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-20",,,,,,,,"0.74",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-21",,,,,,,,"0.91",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-22",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-26",,,,,,,,"0.12",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-27",,,,,,,,"0.18",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-02-28",,,,,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-01",,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-02",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-03",,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-04",,,,,,,,"0.35",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-05",,,,,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-06",,,,,,,,"0.41","1.8","2",,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-07",,,,,,,,"0.26",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-08",,,,,,,,"0.34",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-09",,,,,,,,"0.31",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-10",,,,,,,,"0.18",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-11",,,,,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-12",,,,,,,,"0.13",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-13",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-14",,,,,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-15",,,,,,,,"1.08",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-16",,,,,,,,"0.45",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-17",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-18",,,,,,,,"0.19",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-19",,,,,,,,"0.43",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-20",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-21",,,,,,,,"0.36",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-22",,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-23",,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-24",,,,,,,,"0.64",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-27",,,,,,,,"0.43",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-28",,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-29",,,,,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-30",,,,,,,,"0.14",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-03-31",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-01",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-02",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-03",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-04",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-05",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-06",,,,,,,,"0.11",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-07",,,,,,,,"0.14",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-08",,,,,,,,"0.14",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-09",,,,,,,,"0.33",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-10",,,,,,,,"0.23",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-11",,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-16",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-17",,,,,,,,"0.26",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-18",,,,,,,,"0.52",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-19",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-20",,,,,,,,"0.44",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-21",,,,,,,,"0.13",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-22",,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-23",,,,,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-24",,,,,,,,"0.55",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-25",,,,,,,,"0.23",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-26",,,,,,,,"0.61",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-27",,,,,,,,"0.34",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-28",,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-29",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-04-30",,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-01",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-02",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-03",,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-07",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-08",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-09",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-10",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-11",,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-12",,,,,,,,"0.49",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-13",,,,,,,,"0.20",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-14",,,,,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-15",,,,,,,,"0.06",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-16",,,,,,,,"0.40",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-17",,,,,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-18",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-19",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-22",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-23",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-24",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-25",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-26",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-27",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-28",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-29",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-30",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-05-31",,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-01",,,,,,,,"0.03",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-02",,,,,,,,"0.00",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-03",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-21",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-22",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-23",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-24",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-25",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-26",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-27",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-28",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-06-29",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-01",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-02",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-04",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-05",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-06",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-07",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-08",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-09",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-10",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-11",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-14",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-15",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-16",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-17",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-18",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-19",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-20",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-21",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-22",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-23",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-24",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-25",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-26",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-27",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-28",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-29",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-30",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-07-31",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-01",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-02",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-03",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-04",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-05",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-06",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-07",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-08",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-09",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-10",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-11",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-12",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-13",,,,,,,,"0.10",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-14",,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-15",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-16",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-17",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-18",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-19",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-20",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-21",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-22",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-23",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-24",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-25",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1ORMN0058","SALEM 4.0 SSW, OR US","2017-08-26",,,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
